machine_id,timestamp,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,state,label_horizon,_keep_for_training
machine_02,2026-09-12T23:28:17.401816,299.918,309.206,1461.166,45.494,1103.867,0,healthy,1,True
machine_02,2026-09-12T23:28:47.401816,300.068,309.074,1467.935,44.987,1104.32,0,healthy,1,True
machine_02,2026-09-12T23:29:17.401816,300.022,309.079,1462.92,45.69,1104.973,0,healthy,1,True
machine_02,2026-09-12T23:29:47.401816,299.993,309.098,1461.035,45.665,1105.535,0,healthy,1,True
machine_02,2026-09-12T23:30:17.401816,299.996,309.089,1465.943,45.522,1106.067,0,healthy,1,True
machine_02,2026-09-12T23:30:47.401816,300.055,309.123,1467.142,45.589,1106.552,0,healthy,1,True
machine_02,2026-09-12T23:31:17.401816,299.93,309.123,1461.238,46.073,1107.47,0,healthy,1,True
machine_02,2026-09-12T23:31:47.401816,299.917,309.059,1461.201,45.967,1107.916,0,healthy,1,True
machine_02,2026-09-12T23:32:17.401816,299.98,309.116,1464.114,45.654,1108.391,0,healthy,1,True
machine_02,2026-09-12T23:32:47.401816,300.071,309.069,1456.545,45.755,1108.951,0,healthy,1,True
machine_02,2026-09-12T23:33:17.401816,300.022,309.095,1462.835,45.818,1109.737,0,healthy,1,True
machine_02,2026-09-12T23:33:47.401816,299.937,309.144,1474.359,45.812,1110.737,0,healthy,1,True
machine_02,2026-09-12T23:34:17.401816,299.996,309.099,1468.993,46.064,1111.166,0,healthy,1,True
machine_02,2026-09-12T23:34:47.401816,300.012,309.111,1467.821,45.646,1111.93,0,healthy,1,True
machine_02,2026-09-12T23:35:17.401816,300.089,309.017,1464.045,45.424,1112.504,0,healthy,1,True
machine_02,2026-09-12T23:35:47.401816,300.068,309.077,1473.255,45.433,1112.78,0,healthy,1,True
machine_02,2026-09-12T23:36:17.401816,299.991,309.041,1464.908,45.2,1113.379,0,healthy,1,True
machine_02,2026-09-12T23:36:47.401816,299.968,308.99,1452.293,45.444,1113.918,0,healthy,1,True
machine_02,2026-09-12T23:37:17.401816,300.009,309.04,1470.514,46.034,1114.51,0,healthy,1,True
machine_02,2026-09-12T23:37:47.401816,299.949,309.086,1452.819,45.489,1115.191,0,healthy,1,True
machine_02,2026-09-12T23:38:17.401816,300.05,309.048,1458.385,45.597,1115.845,0,healthy,1,True
machine_02,2026-09-12T23:38:47.401816,300.019,309.119,1463.567,45.813,1116.533,0,healthy,1,True
machine_02,2026-09-12T23:39:17.401816,299.949,309.152,1471.643,45.697,1116.915,0,healthy,1,True
machine_02,2026-09-12T23:39:47.401816,299.994,309.012,1474.373,45.974,1117.563,0,healthy,1,True
machine_02,2026-09-12T23:40:17.401816,300.088,309.086,1455.836,46.1,1118.078,0,healthy,1,True
machine_02,2026-09-12T23:40:47.401816,299.899,309.164,1467.579,45.193,1118.489,0,healthy,1,True
machine_02,2026-09-12T23:41:17.401816,300.075,309.074,1454.031,45.546,1119.135,0,healthy,1,True
machine_02,2026-09-12T23:41:47.401816,299.853,309.088,1458.057,45.522,1119.858,0,healthy,1,True
machine_02,2026-09-12T23:42:17.401816,300.001,309.098,1461.574,46.065,1120.44,0,healthy,1,True
machine_02,2026-09-12T23:42:47.401816,299.916,309.107,1463.577,45.474,1120.806,0,healthy,1,True
machine_02,2026-09-12T23:43:17.401816,300.132,309.16,1458.973,45.72,1121.387,0,healthy,1,True
machine_02,2026-09-12T23:43:47.401816,300.101,309.088,1458.518,45.748,1122.003,0,healthy,1,True
machine_02,2026-09-12T23:44:17.401816,299.961,309.132,1469.734,45.384,1122.516,0,healthy,1,True
machine_02,2026-09-12T23:44:47.401816,299.981,309.141,1455.523,45.784,1122.814,0,healthy,1,True
machine_02,2026-09-12T23:45:17.401816,299.962,309.072,1470.338,45.736,1123.135,0,healthy,1,True
machine_02,2026-09-12T23:45:47.401816,300.054,309.095,1471.53,45.945,1123.515,0,healthy,1,True
machine_02,2026-09-12T23:46:17.401816,299.948,309.174,1471.321,45.317,1124.235,0,healthy,1,True
machine_02,2026-09-12T23:46:47.401816,300.023,309.108,1465.587,45.523,1124.58,0,healthy,1,True
machine_02,2026-09-12T23:47:17.401816,300.043,309.063,1455.42,45.454,1124.849,0,healthy,1,True
machine_02,2026-09-12T23:47:47.401816,300.028,309.101,1463.625,45.81,1125.168,0,healthy,1,True
machine_02,2026-09-12T23:48:17.401816,299.976,309.084,1460.544,45.618,1125.722,0,healthy,1,True
machine_02,2026-09-12T23:48:47.401816,300.052,309.252,1463.344,46.046,1126.372,0,healthy,1,True
machine_02,2026-09-12T23:49:17.401816,299.97,309.062,1468.635,46.202,1126.689,0,healthy,1,True
machine_02,2026-09-12T23:49:47.401816,300.004,309.116,1471.887,45.982,1127.184,0,healthy,1,True
machine_02,2026-09-12T23:50:17.401816,299.992,309.115,1458.858,45.959,1127.634,0,healthy,1,True
machine_02,2026-09-12T23:50:47.401816,300.135,309.16,1465.815,45.955,1127.881,0,healthy,1,True
machine_02,2026-09-12T23:51:17.401816,300.103,309.162,1467.163,45.298,1128.357,0,healthy,1,True
machine_02,2026-09-12T23:51:47.401816,300.079,309.052,1468.651,45.545,1128.966,0,healthy,1,True
machine_02,2026-09-12T23:52:17.401816,299.977,309.093,1465.831,46.114,1129.437,0,healthy,1,True
machine_02,2026-09-12T23:52:47.401816,300.035,309.124,1458.293,45.029,1129.872,0,healthy,1,True
machine_02,2026-09-12T23:53:17.401816,299.997,309.14,1455.996,45.64,1130.263,0,healthy,1,True
machine_02,2026-09-12T23:53:47.401816,300.07,309.14,1469.676,45.519,1130.651,0,healthy,1,True
machine_02,2026-09-12T23:54:17.401816,300.075,309.1,1463.008,45.004,1131.064,0,healthy,1,True
machine_02,2026-09-12T23:54:47.401816,300.056,309.109,1476.978,45.627,1131.771,0,healthy,1,True
machine_02,2026-09-12T23:55:17.401816,300.062,309.137,1457.374,45.405,1132.391,0,healthy,1,True
machine_02,2026-09-12T23:55:47.401816,300.113,309.133,1461.221,45.655,1133.034,0,healthy,1,True
machine_02,2026-09-12T23:56:17.401816,300.044,309.013,1457.317,45.851,1133.476,0,healthy,1,True
machine_02,2026-09-12T23:56:47.401816,300.035,309.164,1465.382,45.704,1133.859,0,healthy,1,True
machine_02,2026-09-12T23:57:17.401816,299.876,309.039,1454.334,45.454,1134.12,0,healthy,1,True
machine_02,2026-09-12T23:57:47.401816,299.855,309.088,1462.634,45.895,1134.509,0,healthy,1,True
machine_02,2026-09-12T23:58:17.401816,299.84,309.068,1460.404,45.379,1135.143,0,healthy,1,True
machine_02,2026-09-12T23:58:47.401816,299.94,309.122,1455.139,45.423,1135.557,0,healthy,1,True
machine_02,2026-09-12T23:59:17.401816,300.101,309.127,1463.429,45.778,1135.862,0,healthy,1,True
machine_02,2026-09-12T23:59:47.401816,299.926,309.155,1473.493,45.344,1136.353,0,healthy,1,True
machine_02,2026-09-13T00:00:17.401816,300.072,309.19,1462.931,46.118,1136.889,0,healthy,1,True
machine_02,2026-09-13T00:00:47.401816,299.909,309.069,1462.972,45.577,1137.311,0,healthy,1,True
machine_02,2026-09-13T00:01:17.401816,299.985,309.032,1461.034,45.538,1137.867,0,healthy,1,True
machine_02,2026-09-13T00:01:47.401816,300.04,309.115,1461.697,45.597,1138.749,0,healthy,1,True
machine_02,2026-09-13T00:02:17.401816,300.039,309.139,1467.554,45.319,1139.368,0,healthy,1,True
machine_02,2026-09-13T00:02:47.401816,299.969,309.063,1454.06,45.438,1140.104,0,healthy,1,True
machine_02,2026-09-13T00:03:17.401816,299.913,309.152,1463.42,45.275,1140.829,0,healthy,1,True
machine_02,2026-09-13T00:03:47.401816,300.014,309.119,1466.706,45.749,1141.461,0,healthy,1,True
machine_02,2026-09-13T00:04:17.401816,300.022,309.117,1468.492,45.899,1141.715,0,healthy,1,True
machine_02,2026-09-13T00:04:47.401816,299.95,309.059,1462.605,45.416,1142.335,0,healthy,1,True
machine_02,2026-09-13T00:05:17.401816,300.055,309.053,1452.586,45.426,1142.967,0,healthy,1,True
machine_02,2026-09-13T00:05:47.401816,299.957,309.178,1466.748,45.684,1143.926,0,healthy,1,True
machine_02,2026-09-13T00:06:17.401816,299.966,309.185,1466.013,45.615,1144.662,0,healthy,1,True
machine_02,2026-09-13T00:06:47.401816,300.107,309.118,1460.707,45.776,1145.39,0,healthy,1,True
machine_02,2026-09-13T00:07:17.401816,299.962,309.08,1467.692,45.954,1146.043,0,healthy,1,True
machine_02,2026-09-13T00:07:47.401816,300.006,309.073,1464.225,45.702,1146.596,0,healthy,1,True
machine_02,2026-09-13T00:08:17.401816,299.923,309.083,1460.069,45.332,1147.281,0,healthy,1,True
machine_02,2026-09-13T00:08:47.401816,299.965,309.13,1455.125,45.861,1147.608,0,healthy,1,True
machine_02,2026-09-13T00:09:17.401816,300.048,309.218,1464.281,45.819,1148.172,0,healthy,1,True
machine_02,2026-09-13T00:09:47.401816,299.957,309.099,1461.58,45.357,1148.576,0,healthy,1,True
machine_02,2026-09-13T00:10:17.401816,299.97,309.052,1465.861,46.108,1148.802,0,healthy,1,True
machine_02,2026-09-13T00:10:47.401816,300.128,309.074,1460.9,45.624,1149.16,0,healthy,1,True
machine_02,2026-09-13T00:11:17.401816,300.102,309.016,1459.544,45.958,1149.498,0,healthy,1,True
machine_02,2026-09-13T00:11:47.401816,300.037,309.065,1459.955,45.927,1150.314,0,healthy,1,True
machine_02,2026-09-13T00:12:17.401816,299.977,309.15,1467.099,45.816,1150.737,0,healthy,1,True
machine_02,2026-09-13T00:12:47.401816,299.975,309.1,1464.157,45.871,1151.328,0,healthy,1,True
machine_02,2026-09-13T00:13:17.401816,300.059,309.133,1465.009,45.337,1152.039,0,healthy,1,True
machine_02,2026-09-13T00:13:47.401816,299.96,309.188,1464.465,45.634,1152.432,0,healthy,1,True
machine_02,2026-09-13T00:14:17.401816,299.957,308.991,1457.333,45.7,1152.971,0,healthy,1,True
machine_02,2026-09-13T00:14:47.401816,300.039,309.06,1464.137,45.894,1153.601,0,healthy,1,True
machine_02,2026-09-13T00:15:17.401816,300.037,309.106,1461.279,45.398,1153.993,0,healthy,1,True
machine_02,2026-09-13T00:15:47.401816,299.94,309.085,1460.793,46.335,1154.364,0,healthy,1,True
machine_02,2026-09-13T00:16:17.401816,300.066,309.119,1456.218,45.724,1154.737,0,healthy,1,True
machine_02,2026-09-13T00:16:47.401816,299.892,309.005,1466.704,45.721,1155.182,0,healthy,1,True
machine_02,2026-09-13T00:17:17.401816,300.004,309.047,1463.812,45.945,1155.894,0,healthy,1,True
machine_02,2026-09-13T00:17:47.401816,300.068,309.125,1462.693,45.776,1156.606,0,healthy,1,True
machine_02,2026-09-13T00:18:17.401816,300.087,309.076,1460.985,45.905,1156.932,0,healthy,1,True
machine_02,2026-09-13T00:18:47.401816,299.971,309.101,1465.931,45.676,1157.314,0,healthy,1,True
machine_02,2026-09-13T00:19:17.401816,299.841,309.088,1458.547,45.62,1157.521,0,healthy,1,True
machine_02,2026-09-13T00:19:47.401816,300.082,309.125,1462.157,45.797,1157.756,0,healthy,1,True
machine_02,2026-09-13T00:20:17.401816,299.883,308.993,1462.567,45.214,1158.132,0,healthy,1,True
machine_02,2026-09-13T00:20:47.401816,299.965,309.068,1452.403,45.833,1158.58,0,healthy,1,True
machine_02,2026-09-13T00:21:17.401816,300.029,309.04,1455.05,46.068,1158.831,0,healthy,1,True
machine_02,2026-09-13T00:21:47.401816,299.949,309.123,1460.796,45.99,1158.961,0,healthy,1,True
machine_02,2026-09-13T00:22:17.401816,299.969,309.139,1468.448,45.345,1159.443,0,healthy,1,True
machine_02,2026-09-13T00:22:47.401816,299.993,309.142,1458.945,46.01,1159.844,0,healthy,1,True
machine_02,2026-09-13T00:23:17.401816,299.911,309.081,1468.148,45.174,1160.351,0,healthy,1,True
machine_02,2026-09-13T00:23:47.401816,299.968,309.087,1466.706,45.891,1161.048,0,healthy,1,True
machine_02,2026-09-13T00:24:17.401816,300.004,309.092,1459.38,45.799,1161.53,0,healthy,1,True
machine_02,2026-09-13T00:24:47.401816,299.997,309.118,1454.342,45.748,1162.055,0,healthy,1,True
machine_02,2026-09-13T00:25:17.401816,299.962,309.115,1460.528,45.499,1162.78,0,healthy,1,True
machine_02,2026-09-13T00:25:47.401816,299.882,309.142,1465.044,45.941,1163.232,0,healthy,1,True
machine_02,2026-09-13T00:26:17.401816,300.029,309.05,1457.277,45.574,1163.957,0,healthy,1,True
machine_02,2026-09-13T00:26:47.401816,299.938,309.15,1457.562,45.766,1163.994,0,healthy,1,True
machine_02,2026-09-13T00:27:17.401816,299.978,309.065,1464.944,45.552,1164.497,0,healthy,1,True
machine_02,2026-09-13T00:27:47.401816,300.088,309.067,1462.462,45.91,1164.975,0,healthy,1,True
machine_02,2026-09-13T00:28:17.401816,299.926,309.015,1461.83,45.31,1165.178,0,healthy,1,True
machine_02,2026-09-13T00:28:47.401816,299.987,309.023,1462.095,45.667,1165.727,0,healthy,1,True
machine_02,2026-09-13T00:29:17.401816,300.052,309.183,1469.035,45.38,1166.25,0,healthy,1,True
machine_02,2026-09-13T00:29:47.401816,299.948,309.096,1467.669,45.81,1167.318,0,healthy,1,True
machine_02,2026-09-13T00:30:17.401816,299.917,309.082,1465.271,45.399,1168.009,0,healthy,1,True
machine_02,2026-09-13T00:30:47.401816,300.076,309.187,1464.344,45.306,1168.643,0,healthy,1,True
machine_02,2026-09-13T00:31:17.401816,300.067,309.065,1456.499,45.607,1169.204,0,healthy,1,True
machine_02,2026-09-13T00:31:47.401816,299.987,309.096,1463.114,46.025,1169.756,0,healthy,1,True
machine_02,2026-09-13T00:32:17.401816,300.001,309.098,1467.544,45.712,1170.627,0,healthy,1,True
machine_02,2026-09-13T00:32:47.401816,299.983,309.023,1469.535,46.236,1171.005,0,healthy,1,True
machine_02,2026-09-13T00:33:17.401816,299.914,309.137,1465.985,46.271,1171.803,0,healthy,1,True
machine_02,2026-09-13T00:33:47.401816,299.983,309.145,1456.465,45.6,1172.433,0,healthy,1,True
machine_02,2026-09-13T00:34:17.401816,300.039,309.032,1468.811,45.42,1172.554,0,healthy,1,True
machine_02,2026-09-13T00:34:47.401816,300.131,309.077,1459.78,46.016,1173.218,0,healthy,1,True
machine_02,2026-09-13T00:35:17.401816,300.025,309.099,1462.079,46.186,1173.845,0,healthy,1,True
machine_02,2026-09-13T00:35:47.401816,299.946,309.178,1473.469,45.97,1174.062,0,healthy,1,True
machine_02,2026-09-13T00:36:17.401816,299.997,309.06,1470.499,46.112,1174.703,0,healthy,1,True
machine_02,2026-09-13T00:36:47.401816,299.968,309.106,1456.433,45.493,1175.415,0,healthy,1,True
machine_02,2026-09-13T00:37:17.401816,299.899,309.222,1460.288,45.81,1175.834,0,healthy,1,True
machine_02,2026-09-13T00:37:47.401816,300.033,309.069,1464.257,45.695,1176.024,0,healthy,1,True
machine_02,2026-09-13T00:38:17.401816,300.078,309.167,1466.237,45.814,1176.375,0,healthy,1,True
machine_02,2026-09-13T00:38:47.401816,299.977,309.021,1460.484,45.658,1176.974,0,healthy,1,True
machine_02,2026-09-13T00:39:17.401816,299.993,309.096,1467.815,45.417,1177.517,0,healthy,1,True
machine_02,2026-09-13T00:39:47.401816,300.007,309.092,1462.112,45.169,1178.248,0,healthy,1,True
machine_02,2026-09-13T00:40:17.401816,300.006,309.075,1472.913,45.614,1178.503,0,healthy,1,True
machine_02,2026-09-13T00:40:47.401816,299.917,309.119,1467.553,45.429,1178.989,0,healthy,1,True
machine_02,2026-09-13T00:41:17.401816,299.938,309.078,1470.033,45.653,1179.539,0,healthy,1,True
machine_02,2026-09-13T00:41:47.401816,299.981,309.093,1465.374,45.746,1180.073,0,healthy,1,True
machine_02,2026-09-13T00:42:17.401816,300.003,309.113,1457.55,45.528,1180.901,0,healthy,1,True
machine_02,2026-09-13T00:42:47.401816,300.022,309.111,1461.178,45.347,1181.61,0,healthy,1,True
machine_02,2026-09-13T00:43:17.401816,300.036,309.169,1458.725,45.742,1182.0,0,healthy,1,True
machine_02,2026-09-13T00:43:47.401816,300.052,309.041,1473.256,45.515,1182.466,0,healthy,1,True
machine_02,2026-09-13T00:44:17.401816,300.056,309.064,1465.272,45.864,1183.326,0,healthy,1,True
machine_02,2026-09-13T00:44:47.401816,300.057,309.13,1457.328,45.671,1183.609,0,healthy,1,True
machine_02,2026-09-13T00:45:17.401816,299.981,309.066,1465.58,45.678,1184.14,0,healthy,1,True
machine_02,2026-09-13T00:45:47.401816,300.054,309.012,1460.445,45.795,1184.662,0,healthy,1,True
machine_02,2026-09-13T00:46:17.401816,300.02,309.156,1467.232,46.022,1185.555,0,healthy,1,True
machine_02,2026-09-13T00:46:47.401816,300.117,309.104,1462.177,45.405,1185.833,0,healthy,1,True
machine_02,2026-09-13T00:47:17.401816,299.905,309.024,1457.046,45.606,1185.878,0,healthy,1,True
machine_02,2026-09-13T00:47:47.401816,300.057,309.2,1464.263,45.996,1186.329,0,healthy,1,True
machine_02,2026-09-13T00:48:17.401816,299.923,309.1,1458.65,45.823,1186.912,0,healthy,1,True
machine_02,2026-09-13T00:48:47.401816,300.043,309.085,1464.878,45.368,1187.324,0,healthy,1,True
machine_02,2026-09-13T00:49:17.401816,300.066,309.123,1458.775,45.436,1188.124,0,healthy,1,True
machine_02,2026-09-13T00:49:47.401816,300.025,309.079,1470.71,45.078,1188.597,0,healthy,1,True
machine_02,2026-09-13T00:50:17.401816,300.004,308.972,1459.302,45.357,1189.073,0,healthy,1,True
machine_02,2026-09-13T00:50:47.401816,299.886,309.114,1467.92,45.891,1189.449,0,healthy,1,True
machine_02,2026-09-13T00:51:17.401816,299.94,309.113,1465.327,45.7,1190.099,0,healthy,1,True
machine_02,2026-09-13T00:51:47.401816,299.963,309.148,1459.304,45.596,1190.409,0,healthy,1,True
machine_02,2026-09-13T00:52:17.401816,299.95,309.018,1473.565,45.605,1190.636,0,healthy,1,True
machine_02,2026-09-13T00:52:47.401816,299.919,309.095,1460.002,45.604,1191.574,0,healthy,1,True
machine_02,2026-09-13T00:53:17.401816,300.035,309.174,1463.437,45.539,1192.355,0,healthy,1,True
machine_02,2026-09-13T00:53:47.401816,300.005,309.125,1467.444,45.68,1192.735,0,healthy,1,True
machine_02,2026-09-13T00:54:17.401816,299.98,309.123,1463.084,45.504,1193.101,0,healthy,1,True
machine_02,2026-09-13T00:54:47.401816,299.911,309.119,1465.606,45.687,1193.643,0,healthy,1,True
machine_02,2026-09-13T00:55:17.401816,299.896,309.139,1450.667,45.493,1194.38,0,healthy,1,True
machine_02,2026-09-13T00:55:47.401816,299.981,309.099,1461.459,45.656,1195.167,0,healthy,1,True
machine_02,2026-09-13T00:56:17.401816,300.016,309.066,1454.408,46.042,1195.845,0,healthy,1,True
machine_02,2026-09-13T00:56:47.401816,300.061,309.197,1463.216,46.081,1196.285,0,healthy,1,True
machine_02,2026-09-13T00:57:17.401816,300.008,309.081,1469.784,45.74,1197.143,0,healthy,1,True
machine_02,2026-09-13T00:57:47.401816,299.995,309.022,1461.297,45.526,1197.814,0,healthy,1,True
machine_02,2026-09-13T00:58:17.401816,299.971,309.079,1462.638,45.795,1198.525,0,healthy,1,True
machine_02,2026-09-13T00:58:47.401816,300.009,309.048,1465.487,45.423,1199.058,0,healthy,1,True
machine_02,2026-09-13T00:59:17.401816,299.922,309.11,1466.891,45.605,1199.503,0,healthy,1,True
machine_02,2026-09-13T00:59:47.401816,300.02,309.042,1462.883,45.561,1200.288,0,healthy,1,True
machine_02,2026-09-13T01:00:17.401816,300.108,309.083,1462.015,45.351,1200.514,0,healthy,1,True
machine_02,2026-09-13T01:00:47.401816,299.98,309.135,1469.514,45.112,1201.094,0,healthy,1,True
machine_02,2026-09-13T01:01:17.401816,299.902,309.191,1464.724,45.513,1201.416,0,healthy,1,True
machine_02,2026-09-13T01:01:47.401816,299.94,309.14,1455.039,45.712,1201.822,0,healthy,1,True
machine_02,2026-09-13T01:02:17.401816,300.035,309.057,1467.043,45.085,1202.098,0,healthy,1,True
machine_02,2026-09-13T01:02:47.401816,299.985,309.08,1464.858,45.818,1202.487,0,healthy,1,True
machine_02,2026-09-13T01:03:17.401816,300.024,309.124,1451.857,45.306,1202.883,0,healthy,1,True
machine_02,2026-09-13T01:03:47.401816,299.883,309.12,1457.983,45.898,1203.289,0,healthy,1,True
machine_02,2026-09-13T01:04:17.401816,299.977,309.09,1466.264,45.555,1203.961,0,healthy,1,True
machine_02,2026-09-13T01:04:47.401816,300.057,309.042,1460.714,46.093,1204.128,0,healthy,1,True
machine_02,2026-09-13T01:05:17.401816,300.012,309.158,1471.206,45.471,1204.47,0,healthy,1,True
machine_02,2026-09-13T01:05:47.401816,299.994,309.119,1464.542,45.396,1204.941,0,healthy,1,True
machine_02,2026-09-13T01:06:17.401816,299.966,309.125,1470.396,45.642,1205.762,0,healthy,1,True
machine_02,2026-09-13T01:06:47.401816,300.062,309.104,1461.681,45.92,1206.126,0,healthy,1,True
machine_02,2026-09-13T01:07:17.401816,299.899,309.125,1466.314,46.205,1206.482,0,healthy,1,True
machine_02,2026-09-13T01:07:47.401816,300.006,309.093,1468.694,46.033,1206.817,0,healthy,1,True
machine_02,2026-09-13T01:08:17.401816,300.071,309.166,1466.778,45.559,1207.284,0,healthy,1,True
machine_02,2026-09-13T01:08:47.401816,300.035,309.045,1457.49,45.844,1207.942,0,healthy,1,True
machine_02,2026-09-13T01:09:17.401816,299.964,309.059,1460.36,45.753,1208.48,0,healthy,1,True
machine_02,2026-09-13T01:09:47.401816,299.892,309.107,1465.269,45.901,1208.723,0,healthy,1,True
machine_02,2026-09-13T01:10:17.401816,300.034,309.075,1460.846,45.554,1209.271,0,healthy,1,True
machine_02,2026-09-13T01:10:47.401816,299.962,309.064,1451.577,45.87,1210.015,0,healthy,1,True
machine_02,2026-09-13T01:11:17.401816,300.088,309.043,1455.156,45.26,1210.338,0,healthy,1,True
machine_02,2026-09-13T01:11:47.401816,299.99,309.082,1466.954,45.803,1210.679,0,healthy,1,True
machine_02,2026-09-13T01:12:17.401816,300.03,309.09,1470.694,45.491,1211.232,0,healthy,1,True
machine_02,2026-09-13T01:12:47.401816,299.946,309.043,1456.74,45.622,1211.54,0,healthy,1,True
machine_02,2026-09-13T01:13:17.401816,299.945,309.154,1470.238,45.877,1211.923,0,healthy,1,True
machine_02,2026-09-13T01:13:47.401816,300.015,309.036,1457.735,45.707,1212.712,0,healthy,1,True
machine_02,2026-09-13T01:14:17.401816,300.074,309.139,1467.941,45.595,1213.465,0,healthy,1,True
machine_02,2026-09-13T01:14:47.401816,300.002,309.134,1478.984,45.577,1213.869,0,healthy,1,True
machine_02,2026-09-13T01:15:17.401816,299.974,309.158,1470.227,46.238,1214.498,0,healthy,1,True
machine_02,2026-09-13T01:15:47.401816,299.924,309.159,1467.154,45.774,1215.317,0,healthy,1,True
machine_02,2026-09-13T01:16:17.401816,300.044,309.077,1461.389,45.772,1215.387,0,healthy,1,True
machine_02,2026-09-13T01:16:47.401816,299.951,309.058,1463.526,46.042,1215.735,0,healthy,1,True
machine_02,2026-09-13T01:17:17.401816,299.988,309.08,1459.802,45.59,1216.3,0,healthy,1,True
machine_02,2026-09-13T01:17:47.401816,300.017,309.11,1464.961,45.583,1217.065,0,healthy,1,True
machine_02,2026-09-13T01:18:17.401816,299.969,309.099,1463.364,46.123,1217.437,0,healthy,1,True
machine_02,2026-09-13T01:18:47.401816,299.974,309.146,1464.477,46.342,1217.744,0,healthy,1,True
machine_02,2026-09-13T01:19:17.401816,300.005,309.112,1459.196,45.725,1218.32,0,healthy,1,True
machine_02,2026-09-13T01:19:47.401816,300.027,309.091,1459.692,45.487,1218.889,0,healthy,1,True
machine_02,2026-09-13T01:20:17.401816,300.149,309.113,1461.76,45.494,1219.243,0,healthy,1,True
machine_02,2026-09-13T01:20:47.401816,300.032,309.143,1468.085,45.694,1219.861,0,healthy,1,True
machine_02,2026-09-13T01:21:17.401816,300.047,309.071,1473.566,45.505,1220.313,0,healthy,1,True
machine_02,2026-09-13T01:21:47.401816,300.048,309.008,1467.78,45.596,1220.872,0,healthy,1,True
machine_02,2026-09-13T01:22:17.401816,299.892,309.186,1464.043,45.658,1221.565,0,healthy,1,True
machine_02,2026-09-13T01:22:47.401816,300.07,309.112,1465.821,45.987,1222.012,0,healthy,1,True
machine_02,2026-09-13T01:23:17.401816,299.94,309.099,1461.803,45.628,1222.187,0,healthy,1,True
machine_02,2026-09-13T01:23:47.401816,299.937,309.056,1466.083,46.004,1222.601,0,healthy,1,True
machine_02,2026-09-13T01:24:17.401816,300.011,309.121,1464.453,45.859,1223.006,0,healthy,1,True
machine_02,2026-09-13T01:24:47.401816,299.963,309.119,1458.015,45.523,1223.354,0,healthy,1,True
machine_02,2026-09-13T01:25:17.401816,300.021,309.069,1451.038,45.783,1223.755,0,healthy,1,True
machine_02,2026-09-13T01:25:47.401816,299.978,309.104,1460.976,45.499,1224.506,0,healthy,1,True
machine_02,2026-09-13T01:26:17.401816,300.007,309.105,1458.148,45.938,1224.81,0,healthy,1,True
machine_02,2026-09-13T01:26:47.401816,300.049,309.157,1451.105,45.944,1225.305,0,healthy,1,True
machine_02,2026-09-13T01:27:17.401816,299.97,309.131,1468.257,45.859,1225.9,0,healthy,1,True
machine_02,2026-09-13T01:27:47.401816,300.082,309.07,1466.456,46.01,1226.774,0,healthy,1,True
machine_02,2026-09-13T01:28:17.401816,299.907,309.097,1461.558,45.422,1227.4,0,healthy,1,True
machine_02,2026-09-13T01:28:47.401816,300.055,309.093,1468.667,45.806,1227.658,0,healthy,1,True
machine_02,2026-09-13T01:29:17.401816,299.972,309.11,1452.596,45.611,1228.148,0,healthy,1,True
machine_02,2026-09-13T01:29:47.401816,300.053,309.064,1457.915,45.734,1228.627,0,healthy,1,True
machine_02,2026-09-13T01:30:17.401816,299.971,309.109,1450.906,45.609,1229.24,0,healthy,1,True
machine_02,2026-09-13T01:30:47.401816,300.014,309.094,1458.789,46.065,1229.391,0,healthy,1,True
machine_02,2026-09-13T01:31:17.401816,299.993,309.142,1465.82,45.145,1230.072,0,healthy,1,True
machine_02,2026-09-13T01:31:47.401816,300.139,309.146,1470.413,45.379,1230.406,0,healthy,1,True
machine_02,2026-09-13T01:32:17.401816,300.095,309.122,1461.85,45.513,1230.759,0,healthy,1,True
machine_02,2026-09-13T01:32:47.401816,299.981,309.066,1466.34,45.689,1231.331,0,healthy,1,True
machine_02,2026-09-13T01:33:17.401816,300.044,309.1,1466.291,45.451,1231.876,0,healthy,1,True
machine_02,2026-09-13T01:33:47.401816,300.034,309.095,1458.306,45.596,1232.208,0,healthy,1,True
machine_02,2026-09-13T01:34:17.401816,299.943,309.061,1467.989,45.752,1232.515,0,healthy,1,True
machine_02,2026-09-13T01:34:47.401816,299.973,309.091,1457.63,45.311,1232.957,0,healthy,1,True
machine_02,2026-09-13T01:35:17.401816,300.025,309.107,1468.846,45.744,1233.333,0,healthy,1,True
machine_02,2026-09-13T01:35:47.401816,299.899,309.088,1460.349,45.424,1233.722,0,healthy,1,True
machine_02,2026-09-13T01:36:17.401816,300.02,309.049,1463.948,45.971,1234.158,0,healthy,1,True
machine_02,2026-09-13T01:36:47.401816,300.018,309.037,1456.808,45.779,1234.38,0,healthy,1,True
machine_02,2026-09-13T01:37:17.401816,299.992,309.153,1466.8,45.678,1235.032,0,healthy,1,True
machine_02,2026-09-13T01:37:47.401816,300.065,309.112,1461.751,45.496,1235.461,0,healthy,1,True
machine_02,2026-09-13T01:38:17.401816,300.0,309.132,1461.394,45.854,1236.024,0,healthy,1,True
machine_02,2026-09-13T01:38:47.401816,299.98,309.011,1467.908,45.691,1236.469,0,healthy,1,True
